codedrug,parent
http://purl.obolibrary.org/obo/CHEBI_205919,http://purl.obolibrary.org/obo/CHEBI_36885
http://purl.obolibrary.org/obo/CHEBI_35352,http://purl.obolibrary.org/obo/CHEBI_51143
http://purl.obolibrary.org/obo/CHEBI_35352,http://purl.obolibrary.org/obo/CHEBI_33285
http://purl.obolibrary.org/obo/CHEBI_3223,http://purl.obolibrary.org/obo/CHEBI_46848
http://purl.obolibrary.org/obo/CHEBI_3223,http://purl.obolibrary.org/obo/CHEBI_39447
http://purl.obolibrary.org/obo/CHEBI_3223,http://purl.obolibrary.org/obo/CHEBI_46845
http://purl.obolibrary.org/obo/CHEBI_3223,http://purl.obolibrary.org/obo/CHEBI_35624
http://purl.obolibrary.org/obo/CHEBI_48630,http://purl.obolibrary.org/obo/CHEBI_26151
http://purl.obolibrary.org/obo/CHEBI_48630,http://purl.obolibrary.org/obo/CHEBI_33308
http://purl.obolibrary.org/obo/CHEBI_33838,http://purl.obolibrary.org/obo/CHEBI_61120
http://purl.obolibrary.org/obo/CHEBI_33838,http://purl.obolibrary.org/obo/CHEBI_26912
http://purl.obolibrary.org/obo/CHEBI_33838,http://purl.obolibrary.org/obo/CHEBI_21731
http://purl.obolibrary.org/obo/CHEBI_35875,http://purl.obolibrary.org/obo/CHEBI_38101
http://purl.obolibrary.org/obo/CHEBI_35875,http://purl.obolibrary.org/obo/CHEBI_27171
http://purl.obolibrary.org/obo/CHEBI_35875,http://purl.obolibrary.org/obo/CHEBI_33833
http://purl.obolibrary.org/obo/CHEBI_33861,http://purl.obolibrary.org/obo/CHEBI_33240
http://purl.obolibrary.org/obo/CHEBI_33861,http://purl.obolibrary.org/obo/CHEBI_33497
http://purl.obolibrary.org/obo/CHEBI_38104,http://purl.obolibrary.org/obo/CHEBI_36963
http://purl.obolibrary.org/obo/CHEBI_38104,http://purl.obolibrary.org/obo/CHEBI_24532
http://purl.obolibrary.org/obo/CHEBI_26151,http://purl.obolibrary.org/obo/CHEBI_25693
http://purl.obolibrary.org/obo/CHEBI_26151,http://purl.obolibrary.org/obo/CHEBI_38101
http://purl.obolibrary.org/obo/CHEBI_33570,http://purl.obolibrary.org/obo/CHEBI_22625
http://purl.obolibrary.org/obo/CHEBI_33570,http://purl.obolibrary.org/obo/CHEBI_33853
http://purl.obolibrary.org/obo/CHEBI_24864,http://purl.obolibrary.org/obo/CHEBI_24862
http://purl.obolibrary.org/obo/CHEBI_24864,http://purl.obolibrary.org/obo/CHEBI_33853
http://purl.obolibrary.org/obo/CHEBI_24921,http://purl.obolibrary.org/obo/CHEBI_22315
http://purl.obolibrary.org/obo/CHEBI_24921,http://purl.obolibrary.org/obo/CHEBI_24922
http://purl.obolibrary.org/obo/CHEBI_2663,http://purl.obolibrary.org/obo/CHEBI_38830
http://purl.obolibrary.org/obo/CHEBI_2663,http://purl.obolibrary.org/obo/CHEBI_37142
http://purl.obolibrary.org/obo/CHEBI_50264,http://purl.obolibrary.org/obo/CHEBI_38101
http://purl.obolibrary.org/obo/CHEBI_50264,http://purl.obolibrary.org/obo/CHEBI_38106
http://purl.obolibrary.org/obo/CHEBI_24505,http://purl.obolibrary.org/obo/CHEBI_37395
http://purl.obolibrary.org/obo/CHEBI_24505,http://purl.obolibrary.org/obo/CHEBI_35722
http://purl.obolibrary.org/obo/CHEBI_36683,http://purl.obolibrary.org/obo/CHEBI_36684
http://purl.obolibrary.org/obo/CHEBI_36683,http://purl.obolibrary.org/obo/CHEBI_23117
http://purl.obolibrary.org/obo/CHEBI_26912,http://purl.obolibrary.org/obo/CHEBI_38104
http://purl.obolibrary.org/obo/CHEBI_26912,http://purl.obolibrary.org/obo/CHEBI_25693
http://purl.obolibrary.org/obo/CHEBI_26373,http://purl.obolibrary.org/obo/CHEBI_38101
http://purl.obolibrary.org/obo/CHEBI_26373,http://purl.obolibrary.org/obo/CHEBI_27171
http://purl.obolibrary.org/obo/CHEBI_26373,http://purl.obolibrary.org/obo/CHEBI_33833
http://purl.obolibrary.org/obo/CHEBI_33308,http://purl.obolibrary.org/obo/CHEBI_36586
http://purl.obolibrary.org/obo/CHEBI_33308,http://purl.obolibrary.org/obo/CHEBI_35701
http://purl.obolibrary.org/obo/CHEBI_33261,http://purl.obolibrary.org/obo/CHEBI_26835
http://purl.obolibrary.org/obo/CHEBI_33261,http://purl.obolibrary.org/obo/CHEBI_36962
http://purl.obolibrary.org/obo/CHEBI_478164,http://purl.obolibrary.org/obo/CHEBI_23066
http://purl.obolibrary.org/obo/CHEBI_478164,http://purl.obolibrary.org/obo/CHEBI_36816
http://purl.obolibrary.org/obo/CHEBI_52993,http://purl.obolibrary.org/obo/CHEBI_36683
http://purl.obolibrary.org/obo/CHEBI_52993,http://purl.obolibrary.org/obo/CHEBI_35500
http://purl.obolibrary.org/obo/CHEBI_25693,http://purl.obolibrary.org/obo/CHEBI_33670
http://purl.obolibrary.org/obo/CHEBI_25693,http://purl.obolibrary.org/obo/CHEBI_24532
http://purl.obolibrary.org/obo/CHEBI_51958,http://purl.obolibrary.org/obo/CHEBI_33635
http://purl.obolibrary.org/obo/CHEBI_51958,http://purl.obolibrary.org/obo/CHEBI_33832
http://purl.obolibrary.org/obo/CHEBI_7627,http://purl.obolibrary.org/obo/CHEBI_47788
http://purl.obolibrary.org/obo/CHEBI_7627,http://purl.obolibrary.org/obo/CHEBI_35343
http://purl.obolibrary.org/obo/CHEBI_35274,http://purl.obolibrary.org/obo/CHEBI_33702
http://purl.obolibrary.org/obo/CHEBI_35274,http://purl.obolibrary.org/obo/CHEBI_51143
http://purl.obolibrary.org/obo/CHEBI_25865,http://purl.obolibrary.org/obo/CHEBI_33575
http://purl.obolibrary.org/obo/CHEBI_25865,http://purl.obolibrary.org/obo/CHEBI_35992
http://purl.obolibrary.org/obo/CHEBI_2379,http://purl.obolibrary.org/obo/CHEBI_35533
http://purl.obolibrary.org/obo/CHEBI_2379,http://purl.obolibrary.org/obo/CHEBI_50995
http://purl.obolibrary.org/obo/CHEBI_2379,http://purl.obolibrary.org/obo/CHEBI_23981
http://purl.obolibrary.org/obo/CHEBI_2379,http://purl.obolibrary.org/obo/CHEBI_37622
http://purl.obolibrary.org/obo/CHEBI_2379,http://purl.obolibrary.org/obo/CHEBI_25698
http://purl.obolibrary.org/obo/CHEBI_64096,http://purl.obolibrary.org/obo/CHEBI_38104
http://purl.obolibrary.org/obo/CHEBI_64096,http://purl.obolibrary.org/obo/CHEBI_27171
http://purl.obolibrary.org/obo/CHEBI_32863,http://purl.obolibrary.org/obo/CHEBI_32952
http://purl.obolibrary.org/obo/CHEBI_32863,http://purl.obolibrary.org/obo/CHEBI_50995
http://purl.obolibrary.org/obo/CHEBI_33575,http://purl.obolibrary.org/obo/CHEBI_24833
http://purl.obolibrary.org/obo/CHEBI_33575,http://purl.obolibrary.org/obo/CHEBI_36586
http://purl.obolibrary.org/obo/CHEBI_33575,http://purl.obolibrary.org/obo/CHEBI_50860
http://purl.obolibrary.org/obo/CHEBI_25704,http://purl.obolibrary.org/obo/CHEBI_33261
http://purl.obolibrary.org/obo/CHEBI_25704,http://purl.obolibrary.org/obo/CHEBI_26820
http://purl.obolibrary.org/obo/CHEBI_25704,http://purl.obolibrary.org/obo/CHEBI_37826
http://purl.obolibrary.org/obo/CHEBI_22475,http://purl.obolibrary.org/obo/CHEBI_25359
http://purl.obolibrary.org/obo/CHEBI_22475,http://purl.obolibrary.org/obo/CHEBI_37622
http://purl.obolibrary.org/obo/CHEBI_24129,http://purl.obolibrary.org/obo/CHEBI_38104
http://purl.obolibrary.org/obo/CHEBI_24129,http://purl.obolibrary.org/obo/CHEBI_25693
http://purl.obolibrary.org/obo/CHEBI_33598,http://purl.obolibrary.org/obo/CHEBI_33597
http://purl.obolibrary.org/obo/CHEBI_33598,http://purl.obolibrary.org/obo/CHEBI_33832
http://purl.obolibrary.org/obo/CHEBI_38166,http://purl.obolibrary.org/obo/CHEBI_33671
http://purl.obolibrary.org/obo/CHEBI_38166,http://purl.obolibrary.org/obo/CHEBI_24532
http://purl.obolibrary.org/obo/CHEBI_46908,http://purl.obolibrary.org/obo/CHEBI_38101
http://purl.obolibrary.org/obo/CHEBI_46908,http://purl.obolibrary.org/obo/CHEBI_27171
http://purl.obolibrary.org/obo/CHEBI_5050,http://purl.obolibrary.org/obo/CHEBI_26151
http://purl.obolibrary.org/obo/CHEBI_5050,http://purl.obolibrary.org/obo/CHEBI_32876
http://purl.obolibrary.org/obo/CHEBI_22565,http://purl.obolibrary.org/obo/CHEBI_25480
http://purl.obolibrary.org/obo/CHEBI_22565,http://purl.obolibrary.org/obo/CHEBI_26188
http://purl.obolibrary.org/obo/CHEBI_22507,http://purl.obolibrary.org/obo/CHEBI_47779
http://purl.obolibrary.org/obo/CHEBI_22507,http://purl.obolibrary.org/obo/CHEBI_23007
http://purl.obolibrary.org/obo/CHEBI_9943,http://purl.obolibrary.org/obo/CHEBI_32876
http://purl.obolibrary.org/obo/CHEBI_9943,http://purl.obolibrary.org/obo/CHEBI_26878
http://purl.obolibrary.org/obo/CHEBI_9943,http://purl.obolibrary.org/obo/CHEBI_23480
http://purl.obolibrary.org/obo/CHEBI_52362,http://purl.obolibrary.org/obo/CHEBI_33637
http://purl.obolibrary.org/obo/CHEBI_52362,http://purl.obolibrary.org/obo/CHEBI_38180
http://purl.obolibrary.org/obo/CHEBI_28077,http://purl.obolibrary.org/obo/CHEBI_46920
http://purl.obolibrary.org/obo/CHEBI_28077,http://purl.obolibrary.org/obo/CHEBI_26580
http://purl.obolibrary.org/obo/CHEBI_28077,http://purl.obolibrary.org/obo/CHEBI_46847
http://purl.obolibrary.org/obo/CHEBI_33702,http://purl.obolibrary.org/obo/CHEBI_36358
http://purl.obolibrary.org/obo/CHEBI_33702,http://purl.obolibrary.org/obo/CHEBI_36916
http://purl.obolibrary.org/obo/CHEBI_26421,http://purl.obolibrary.org/obo/CHEBI_25693
http://purl.obolibrary.org/obo/CHEBI_26421,http://purl.obolibrary.org/obo/CHEBI_38101
http://purl.obolibrary.org/obo/CHEBI_4856,http://purl.obolibrary.org/obo/CHEBI_33308
http://purl.obolibrary.org/obo/CHEBI_4856,http://purl.obolibrary.org/obo/CHEBI_32863
http://purl.obolibrary.org/obo/CHEBI_4856,http://purl.obolibrary.org/obo/CHEBI_23981
http://purl.obolibrary.org/obo/CHEBI_9316,http://purl.obolibrary.org/obo/CHEBI_26151
http://purl.obolibrary.org/obo/CHEBI_9316,http://purl.obolibrary.org/obo/CHEBI_37622
http://purl.obolibrary.org/obo/CHEBI_9316,http://purl.obolibrary.org/obo/CHEBI_26961
http://purl.obolibrary.org/obo/CHEBI_26455,http://purl.obolibrary.org/obo/CHEBI_25693
http://purl.obolibrary.org/obo/CHEBI_26455,http://purl.obolibrary.org/obo/CHEBI_38101
http://purl.obolibrary.org/obo/CHEBI_22728,http://purl.obolibrary.org/obo/CHEBI_38101
http://purl.obolibrary.org/obo/CHEBI_22728,http://purl.obolibrary.org/obo/CHEBI_38180
http://purl.obolibrary.org/obo/CHEBI_22728,http://purl.obolibrary.org/obo/CHEBI_27171
http://purl.obolibrary.org/obo/CHEBI_48277,http://purl.obolibrary.org/obo/CHEBI_38101
http://purl.obolibrary.org/obo/CHEBI_48277,http://purl.obolibrary.org/obo/CHEBI_27171
http://purl.obolibrary.org/obo/CHEBI_36684,http://purl.obolibrary.org/obo/CHEBI_33285
http://purl.obolibrary.org/obo/CHEBI_36684,http://purl.obolibrary.org/obo/CHEBI_37578
http://purl.obolibrary.org/obo/CHEBI_8461,http://purl.obolibrary.org/obo/CHEBI_32876
http://purl.obolibrary.org/obo/CHEBI_8461,http://purl.obolibrary.org/obo/CHEBI_38093
http://purl.obolibrary.org/obo/CHEBI_33692,http://purl.obolibrary.org/obo/CHEBI_37577
http://purl.obolibrary.org/obo/CHEBI_33692,http://purl.obolibrary.org/obo/CHEBI_33608
http://purl.obolibrary.org/obo/CHEBI_24651,http://purl.obolibrary.org/obo/CHEBI_37577
http://purl.obolibrary.org/obo/CHEBI_24651,http://purl.obolibrary.org/obo/CHEBI_33608
http://purl.obolibrary.org/obo/CHEBI_24651,http://purl.obolibrary.org/obo/CHEBI_25806
http://purl.obolibrary.org/obo/CHEBI_33670,http://purl.obolibrary.org/obo/CHEBI_33661
http://purl.obolibrary.org/obo/CHEBI_33670,http://purl.obolibrary.org/obo/CHEBI_5686
http://purl.obolibrary.org/obo/CHEBI_13248,http://purl.obolibrary.org/obo/CHEBI_22712
http://purl.obolibrary.org/obo/CHEBI_13248,http://purl.obolibrary.org/obo/CHEBI_32988
http://purl.obolibrary.org/obo/CHEBI_46844,http://purl.obolibrary.org/obo/CHEBI_26144
http://purl.obolibrary.org/obo/CHEBI_46844,http://purl.obolibrary.org/obo/CHEBI_46754
http://purl.obolibrary.org/obo/CHEBI_22693,http://purl.obolibrary.org/obo/CHEBI_36588
http://purl.obolibrary.org/obo/CHEBI_22693,http://purl.obolibrary.org/obo/CHEBI_38337
http://purl.obolibrary.org/obo/CHEBI_4710,http://purl.obolibrary.org/obo/CHEBI_36809
http://purl.obolibrary.org/obo/CHEBI_4710,http://purl.obolibrary.org/obo/CHEBI_38926
http://purl.obolibrary.org/obo/CHEBI_41977,http://purl.obolibrary.org/obo/CHEBI_22507
http://purl.obolibrary.org/obo/CHEBI_41977,http://purl.obolibrary.org/obo/CHEBI_48120
http://purl.obolibrary.org/obo/CHEBI_35358,http://purl.obolibrary.org/obo/CHEBI_33552
http://purl.obolibrary.org/obo/CHEBI_35358,http://purl.obolibrary.org/obo/CHEBI_33256
http://purl.obolibrary.org/obo/CHEBI_6722,http://purl.obolibrary.org/obo/CHEBI_47788
http://purl.obolibrary.org/obo/CHEBI_6722,http://purl.obolibrary.org/obo/CHEBI_35342
http://purl.obolibrary.org/obo/CHEBI_6722,http://purl.obolibrary.org/obo/CHEBI_47909
http://purl.obolibrary.org/obo/CHEBI_6722,http://purl.obolibrary.org/obo/CHEBI_36885
http://purl.obolibrary.org/obo/CHEBI_35406,http://purl.obolibrary.org/obo/CHEBI_25741
http://purl.obolibrary.org/obo/CHEBI_35406,http://purl.obolibrary.org/obo/CHEBI_33273
http://purl.obolibrary.org/obo/CHEBI_36141,http://purl.obolibrary.org/obo/CHEBI_3992
http://purl.obolibrary.org/obo/CHEBI_36141,http://purl.obolibrary.org/obo/CHEBI_50860
http://purl.obolibrary.org/obo/CHEBI_2666,http://purl.obolibrary.org/obo/CHEBI_32876
http://purl.obolibrary.org/obo/CHEBI_2666,http://purl.obolibrary.org/obo/CHEBI_36809
http://purl.obolibrary.org/obo/CHEBI_33424,http://purl.obolibrary.org/obo/CHEBI_26835
http://purl.obolibrary.org/obo/CHEBI_33424,http://purl.obolibrary.org/obo/CHEBI_33241
http://purl.obolibrary.org/obo/CHEBI_35789,http://purl.obolibrary.org/obo/CHEBI_17087
http://purl.obolibrary.org/obo/CHEBI_35789,http://purl.obolibrary.org/obo/CHEBI_35341
http://purl.obolibrary.org/obo/CHEBI_9566,http://purl.obolibrary.org/obo/CHEBI_26151
http://purl.obolibrary.org/obo/CHEBI_9566,http://purl.obolibrary.org/obo/CHEBI_38093
http://purl.obolibrary.org/obo/CHEBI_32876,http://purl.obolibrary.org/obo/CHEBI_32952
http://purl.obolibrary.org/obo/CHEBI_32876,http://purl.obolibrary.org/obo/CHEBI_50996
http://purl.obolibrary.org/obo/CHEBI_35790,http://purl.obolibrary.org/obo/CHEBI_38104
http://purl.obolibrary.org/obo/CHEBI_35790,http://purl.obolibrary.org/obo/CHEBI_25693
http://purl.obolibrary.org/obo/CHEBI_35790,http://purl.obolibrary.org/obo/CHEBI_38101
http://purl.obolibrary.org/obo/CHEBI_37793,http://purl.obolibrary.org/obo/CHEBI_50047
http://purl.obolibrary.org/obo/CHEBI_37793,http://purl.obolibrary.org/obo/CHEBI_33551
http://purl.obolibrary.org/obo/CHEBI_50730,http://purl.obolibrary.org/obo/CHEBI_25384
http://purl.obolibrary.org/obo/CHEBI_50730,http://purl.obolibrary.org/obo/CHEBI_22327
http://purl.obolibrary.org/obo/CHEBI_50730,http://purl.obolibrary.org/obo/CHEBI_26513
http://purl.obolibrary.org/obo/CHEBI_25480,http://purl.obolibrary.org/obo/CHEBI_51475
http://purl.obolibrary.org/obo/CHEBI_25480,http://purl.obolibrary.org/obo/CHEBI_49319
http://purl.obolibrary.org/obo/CHEBI_5818,http://purl.obolibrary.org/obo/CHEBI_36683
http://purl.obolibrary.org/obo/CHEBI_5818,http://purl.obolibrary.org/obo/CHEBI_46845
http://purl.obolibrary.org/obo/CHEBI_5818,http://purl.obolibrary.org/obo/CHEBI_46789
http://purl.obolibrary.org/obo/CHEBI_22720,http://purl.obolibrary.org/obo/CHEBI_38101
http://purl.obolibrary.org/obo/CHEBI_22720,http://purl.obolibrary.org/obo/CHEBI_27171
http://purl.obolibrary.org/obo/CHEBI_4708,http://purl.obolibrary.org/obo/CHEBI_38530
http://purl.obolibrary.org/obo/CHEBI_4708,http://purl.obolibrary.org/obo/CHEBI_46848
http://purl.obolibrary.org/obo/CHEBI_4708,http://purl.obolibrary.org/obo/CHEBI_64096
http://purl.obolibrary.org/obo/CHEBI_4708,http://purl.obolibrary.org/obo/CHEBI_46844
http://purl.obolibrary.org/obo/CHEBI_4708,http://purl.obolibrary.org/obo/CHEBI_50471
http://purl.obolibrary.org/obo/CHEBI_100246,http://purl.obolibrary.org/obo/CHEBI_46848
http://purl.obolibrary.org/obo/CHEBI_100246,http://purl.obolibrary.org/obo/CHEBI_26512
http://purl.obolibrary.org/obo/CHEBI_100246,http://purl.obolibrary.org/obo/CHEBI_23765
http://purl.obolibrary.org/obo/CHEBI_100246,http://purl.obolibrary.org/obo/CHEBI_37143
http://purl.obolibrary.org/obo/CHEBI_25699,http://purl.obolibrary.org/obo/CHEBI_24870
http://purl.obolibrary.org/obo/CHEBI_25699,http://purl.obolibrary.org/obo/CHEBI_50860
http://purl.obolibrary.org/obo/CHEBI_16714,http://purl.obolibrary.org/obo/CHEBI_38164
http://purl.obolibrary.org/obo/CHEBI_16714,http://purl.obolibrary.org/obo/CHEBI_25418
http://purl.obolibrary.org/obo/CHEBI_38768,http://purl.obolibrary.org/obo/CHEBI_38101
http://purl.obolibrary.org/obo/CHEBI_38768,http://purl.obolibrary.org/obo/CHEBI_27171
http://purl.obolibrary.org/obo/CHEBI_9332,http://purl.obolibrary.org/obo/CHEBI_35358
http://purl.obolibrary.org/obo/CHEBI_9332,http://purl.obolibrary.org/obo/CHEBI_55373
http://purl.obolibrary.org/obo/CHEBI_36699,http://purl.obolibrary.org/obo/CHEBI_26764
http://purl.obolibrary.org/obo/CHEBI_36699,http://purl.obolibrary.org/obo/CHEBI_50858
http://purl.obolibrary.org/obo/CHEBI_38295,http://purl.obolibrary.org/obo/CHEBI_38101
http://purl.obolibrary.org/obo/CHEBI_38295,http://purl.obolibrary.org/obo/CHEBI_27171
http://purl.obolibrary.org/obo/CHEBI_175901,http://purl.obolibrary.org/obo/CHEBI_19255
http://purl.obolibrary.org/obo/CHEBI_175901,http://purl.obolibrary.org/obo/CHEBI_37143
http://purl.obolibrary.org/obo/CHEBI_22314,http://purl.obolibrary.org/obo/CHEBI_33318
http://purl.obolibrary.org/obo/CHEBI_22314,http://purl.obolibrary.org/obo/CHEBI_33521
http://purl.obolibrary.org/obo/CHEBI_22314,http://purl.obolibrary.org/obo/CHEBI_33559
http://purl.obolibrary.org/obo/CHEBI_33671,http://purl.obolibrary.org/obo/CHEBI_33635
http://purl.obolibrary.org/obo/CHEBI_33671,http://purl.obolibrary.org/obo/CHEBI_5686
http://purl.obolibrary.org/obo/CHEBI_4877,http://purl.obolibrary.org/obo/CHEBI_31577
http://purl.obolibrary.org/obo/CHEBI_4877,http://purl.obolibrary.org/obo/CHEBI_23981
http://purl.obolibrary.org/obo/CHEBI_4702,http://purl.obolibrary.org/obo/CHEBI_35358
http://purl.obolibrary.org/obo/CHEBI_4702,http://purl.obolibrary.org/obo/CHEBI_26961
http://purl.obolibrary.org/obo/CHEBI_24734,http://purl.obolibrary.org/obo/CHEBI_24662
http://purl.obolibrary.org/obo/CHEBI_24734,http://purl.obolibrary.org/obo/CHEBI_25985
http://purl.obolibrary.org/obo/CHEBI_50885,http://purl.obolibrary.org/obo/CHEBI_35346
http://purl.obolibrary.org/obo/CHEBI_50885,http://purl.obolibrary.org/obo/CHEBI_61313
http://purl.obolibrary.org/obo/CHEBI_50885,http://purl.obolibrary.org/obo/CHEBI_47788
http://purl.obolibrary.org/obo/CHEBI_50885,http://purl.obolibrary.org/obo/CHEBI_35342
http://purl.obolibrary.org/obo/CHEBI_50885,http://purl.obolibrary.org/obo/CHEBI_25354
http://purl.obolibrary.org/obo/CHEBI_50885,http://purl.obolibrary.org/obo/CHEBI_37143
http://purl.obolibrary.org/obo/CHEBI_4670,http://purl.obolibrary.org/obo/CHEBI_32863
http://purl.obolibrary.org/obo/CHEBI_4670,http://purl.obolibrary.org/obo/CHEBI_33567
http://purl.obolibrary.org/obo/CHEBI_40237,http://purl.obolibrary.org/obo/CHEBI_48277
http://purl.obolibrary.org/obo/CHEBI_40237,http://purl.obolibrary.org/obo/CHEBI_37143
http://purl.obolibrary.org/obo/CHEBI_35294,http://purl.obolibrary.org/obo/CHEBI_33598
http://purl.obolibrary.org/obo/CHEBI_35294,http://purl.obolibrary.org/obo/CHEBI_35295
http://purl.obolibrary.org/obo/CHEBI_24840,http://purl.obolibrary.org/obo/CHEBI_35175
http://purl.obolibrary.org/obo/CHEBI_24840,http://purl.obolibrary.org/obo/CHEBI_24835
http://purl.obolibrary.org/obo/CHEBI_37942,http://purl.obolibrary.org/obo/CHEBI_38101
http://purl.obolibrary.org/obo/CHEBI_37942,http://purl.obolibrary.org/obo/CHEBI_38106
http://purl.obolibrary.org/obo/CHEBI_37942,http://purl.obolibrary.org/obo/CHEBI_27171
http://purl.obolibrary.org/obo/CHEBI_38101,http://purl.obolibrary.org/obo/CHEBI_35352
http://purl.obolibrary.org/obo/CHEBI_38101,http://purl.obolibrary.org/obo/CHEBI_24532
http://purl.obolibrary.org/obo/CHEBI_42068,http://purl.obolibrary.org/obo/CHEBI_49322
http://purl.obolibrary.org/obo/CHEBI_42068,http://purl.obolibrary.org/obo/CHEBI_35315
http://purl.obolibrary.org/obo/CHEBI_33659,http://purl.obolibrary.org/obo/CHEBI_33655
http://purl.obolibrary.org/obo/CHEBI_33659,http://purl.obolibrary.org/obo/CHEBI_33832
http://purl.obolibrary.org/obo/CHEBI_37941,http://purl.obolibrary.org/obo/CHEBI_36683
http://purl.obolibrary.org/obo/CHEBI_37941,http://purl.obolibrary.org/obo/CHEBI_37942
http://purl.obolibrary.org/obo/CHEBI_8802,http://purl.obolibrary.org/obo/CHEBI_48630
http://purl.obolibrary.org/obo/CHEBI_8802,http://purl.obolibrary.org/obo/CHEBI_13248
http://purl.obolibrary.org/obo/CHEBI_8802,http://purl.obolibrary.org/obo/CHEBI_37622
http://purl.obolibrary.org/obo/CHEBI_8802,http://purl.obolibrary.org/obo/CHEBI_46668
http://purl.obolibrary.org/obo/CHEBI_48901,http://purl.obolibrary.org/obo/CHEBI_25693
http://purl.obolibrary.org/obo/CHEBI_48901,http://purl.obolibrary.org/obo/CHEBI_38179
http://purl.obolibrary.org/obo/CHEBI_48901,http://purl.obolibrary.org/obo/CHEBI_38101
http://purl.obolibrary.org/obo/CHEBI_48901,http://purl.obolibrary.org/obo/CHEBI_38106
http://purl.obolibrary.org/obo/CHEBI_3013,http://purl.obolibrary.org/obo/CHEBI_50265
http://purl.obolibrary.org/obo/CHEBI_3013,http://purl.obolibrary.org/obo/CHEBI_35358
http://purl.obolibrary.org/obo/CHEBI_5956,http://purl.obolibrary.org/obo/CHEBI_36243
http://purl.obolibrary.org/obo/CHEBI_5956,http://purl.obolibrary.org/obo/CHEBI_35267
http://purl.obolibrary.org/obo/CHEBI_5956,http://purl.obolibrary.org/obo/CHEBI_37332
http://purl.obolibrary.org/obo/CHEBI_26932,http://purl.obolibrary.org/obo/CHEBI_33833
http://purl.obolibrary.org/obo/CHEBI_26932,http://purl.obolibrary.org/obo/CHEBI_38077
http://purl.obolibrary.org/obo/CHEBI_26440,http://purl.obolibrary.org/obo/CHEBI_33838
http://purl.obolibrary.org/obo/CHEBI_26440,http://purl.obolibrary.org/obo/CHEBI_39447
http://purl.obolibrary.org/obo/CHEBI_35722,http://purl.obolibrary.org/obo/CHEBI_18085
http://purl.obolibrary.org/obo/CHEBI_35722,http://purl.obolibrary.org/obo/CHEBI_35724
http://purl.obolibrary.org/obo/CHEBI_28934,http://purl.obolibrary.org/obo/CHEBI_36853
http://purl.obolibrary.org/obo/CHEBI_28934,http://purl.obolibrary.org/obo/CHEBI_36819
http://purl.obolibrary.org/obo/CHEBI_28934,http://purl.obolibrary.org/obo/CHEBI_27300
http://purl.obolibrary.org/obo/CHEBI_28868,http://purl.obolibrary.org/obo/CHEBI_18059
http://purl.obolibrary.org/obo/CHEBI_28868,http://purl.obolibrary.org/obo/CHEBI_35757
http://purl.obolibrary.org/obo/CHEBI_35479,http://purl.obolibrary.org/obo/CHEBI_24866
http://purl.obolibrary.org/obo/CHEBI_35479,http://purl.obolibrary.org/obo/CHEBI_33296
http://purl.obolibrary.org/obo/CHEBI_27958,http://purl.obolibrary.org/obo/CHEBI_33308
http://purl.obolibrary.org/obo/CHEBI_27958,http://purl.obolibrary.org/obo/CHEBI_37332
http://purl.obolibrary.org/obo/CHEBI_24862,http://purl.obolibrary.org/obo/CHEBI_24470
http://purl.obolibrary.org/obo/CHEBI_24862,http://purl.obolibrary.org/obo/CHEBI_37142
http://purl.obolibrary.org/obo/CHEBI_33836,http://purl.obolibrary.org/obo/CHEBI_33598
http://purl.obolibrary.org/obo/CHEBI_33836,http://purl.obolibrary.org/obo/CHEBI_33659
http://purl.obolibrary.org/obo/CHEBI_46789,http://purl.obolibrary.org/obo/CHEBI_30879
http://purl.obolibrary.org/obo/CHEBI_46789,http://purl.obolibrary.org/obo/CHEBI_25698
http://purl.obolibrary.org/obo/CHEBI_9948,http://purl.obolibrary.org/obo/CHEBI_23424
http://purl.obolibrary.org/obo/CHEBI_9948,http://purl.obolibrary.org/obo/CHEBI_32876
http://purl.obolibrary.org/obo/CHEBI_21731,http://purl.obolibrary.org/obo/CHEBI_35352
http://purl.obolibrary.org/obo/CHEBI_21731,http://purl.obolibrary.org/obo/CHEBI_63161
http://purl.obolibrary.org/obo/CHEBI_18154,http://purl.obolibrary.org/obo/CHEBI_63299
http://purl.obolibrary.org/obo/CHEBI_18154,http://purl.obolibrary.org/obo/CHEBI_33694
http://purl.obolibrary.org/obo/CHEBI_8768,http://purl.obolibrary.org/obo/CHEBI_26421
http://purl.obolibrary.org/obo/CHEBI_8768,http://purl.obolibrary.org/obo/CHEBI_22715
http://purl.obolibrary.org/obo/CHEBI_8768,http://purl.obolibrary.org/obo/CHEBI_35813
http://purl.obolibrary.org/obo/CHEBI_38771,http://purl.obolibrary.org/obo/CHEBI_38101
http://purl.obolibrary.org/obo/CHEBI_38771,http://purl.obolibrary.org/obo/CHEBI_27171
http://purl.obolibrary.org/obo/CHEBI_3437,http://purl.obolibrary.org/obo/CHEBI_35681
http://purl.obolibrary.org/obo/CHEBI_3437,http://purl.obolibrary.org/obo/CHEBI_23765
http://purl.obolibrary.org/obo/CHEBI_33245,http://purl.obolibrary.org/obo/CHEBI_37175
http://purl.obolibrary.org/obo/CHEBI_33245,http://purl.obolibrary.org/obo/CHEBI_50860
http://purl.obolibrary.org/obo/CHEBI_33906,http://purl.obolibrary.org/obo/CHEBI_33909
