"FCID_CODE","FCID_DESC","CGN","CG_SUBGROUP","POPULARITY","INTAKE_SUM","INTAKE_AVG","INTAKE_BW_AVG","RECIPES"
"2402020000","Avocado","24","24B","1458","96709.6626210","61.48103154545454545454545454545455","0.9632531064598855689764780673871583","13"
"1307360000","Strawberry, juice","13","13G","7835","76268.5502097","7.42779024247175691468640436306973","0.20149893106438449552006232956758862","62"
"1307360001","Strawberry, juice-babyfood","13","13G","27","166.2362000","5.19488125","0.5058024308375","2"
"603039000","Bean, mung, seed","6","6C","1387","6533.7877106","4.03320229049382716049382716049383","0.07343484513901234567901234567901235","102"
"602037000","Bean, lima, succulent","6","6B","1403","25751.4249297","17.34102688868686868686868686868687","0.33004447045649831649831649831649832","160"
"2201243000","Palm heart, leaves","22","22A","3","77.7600000","25.92","0.34137127936666666666666666666666667","1"
"1202260000","Peach","12","12B","13137","271223.8127197","13.81328305167812579577285459638401","0.32732016045621594092182327476445124","179"
"1003181000","Grapefruit, juice","10","10C","6209","102338.1380459","13.21856600954533712219064841126324","0.24290237954848876259364505295789202","63"
"1202260001","Peach-babyfood","12","12B","175","11928.9676440","56.80460782857142857142857142857143","6.2810829830447619047619047619047619","16"
"101327000","Rutabaga","1","1AB","254","1369.9871061","5.16976266452830188679245283018868","0.06537183121773584905660377358490566","24"
"401313000","Radicchio","4","4A","1419","7020.5529663","4.49459216792573623559539052496799","0.064915586993277848911651728553137","6"
"101078000","Carrot","1","1AB","11724","371262.0253750","23.34100499025524959134917641141708","0.4960425473917452533635106249214133","756"
"101078001","Carrot-babyfood","1","1AB","460","20803.6621305","32.40445814719626168224299065420561","3.67972476539392523364485981308411215","50"
"1500328000","Rye, grain","15","15","1768","16323.7369368","7.76211932325249643366619115549215","0.12124173539386590584878744650499287","74"
"9500186000","Honey","95","O","17126","38681.0126888","1.37664647621894796782689159370774","0.02627344988778204854438038294540537","631"
"603040000","Bean, navy, seed","6","6C","1900","48978.2039512","24.28269903381259295984134853743183","0.47969905426841844323252354982647496","87"
"9500186001","Honey-babyfood","95","O","12","11.1480125","0.79628660714285714285714285714286","0.07347702408571428571428571428571429","1"
"1100011000","Apple, sauce","11","11","1216","152469.0875610","111.61719440775988286969253294289898","4.06803233332503660322108345534407028","16"
"1001241000","Orange, juice","10","10A","13170","2682161.5663764","132.29562821231133471441254809115123","2.91870865085398046759396271086120154","147"
"1001241001","Orange, juice-babyfood","10","10A","130","6301.8379810","41.73402636423841059602649006622517","4.55975328657947019867549668874172185","16"
"3800221000","Meat, game","38","38","145","15176.2352528","93.68046452345679012345679012345679","1.36752359203333333333333333333333333","50"
"1203285000","Plum","12","12C","376","35147.1715268","84.28578303788968824940047961630695","1.64772440294772182254196642685851319","10"
"2303141000","Date","23","23C","236","2259.0671385","8.46092561235955056179775280898876","0.16167949469925093632958801498127341","19"
"1203285001","Plum-babyfood","12","12C","32","424.5248000","12.12928","1.49569958432","7"
"103407000","Yam bean","1","1CD","57","6332.8455200","102.14266967741935483870967741935484","1.80918278932419354838709677419354839","2"
"101316000","Radish, Oriental, roots","1","1AB","7","601.3448908","85.90641297142857142857142857142857","1.25500310114285714285714285714285714","4"
"1307130000","Cranberry","13","13GH","167","5999.0265840","34.08537831818181818181818181818182","0.56733128071306818181818181818181818","14"
"1100011001","Apple, sauce-babyfood","11","11","352","33571.2921740","75.61101840990990990990990990990991","8.60785401054504504504504504504504505","24"
"103366000","Sweet potato","1","1CD","787","68469.8679052","82.69307718019323671497584541062802","1.46733094636545893719806763285024155","73"
"101067000","Burdock","1","1AB","2","31.9875400","15.99377","0.30809200375","1"
"103366001","Sweet potato-babyfood","1","1CD","204","9781.3931500","39.28270341365461847389558232931727","4.81061447324016064257028112449799197","7"
"2001336000","Sesame, seed","20","20A","2522","3996.5494364","1.35614164791313199864268747879199","0.02492236892701051917203936206311503","67"
"1500404000","Wheat, bran","15","15","8068","34270.7389063","3.19630096122924827457563887334453","0.05257493999183920910277933221413915","137"
"2402217000","Mango, juice","24","24B","5293","24684.3553031","3.86296640111111111111111111111111","0.09824880540482003129890453834115806","35"
"2301235000","Olive","23","23A","2552","26317.7910335","9.40256914380135762772418720971776","0.14987921573101107538406573776348696","135"
"9500054000","Belgium endive","95","O","1415","6493.9729663","4.17082399890815671162491971740527","0.06107250772768143866409762363519589","5"
"1500121000","Corn, field, meal","15","15","10294","308553.5511567","22.74965355428002654280026542800265","0.49467168034670795546707955467079555","258"
"3400290000","Pork, meat","34","34","17951","854988.0233219","27.93074461212962660481526248734115","0.50447560198476691385449674953448107","1108"
"3400290001","Pork, meat-babyfood","34","34","28","893.6747000","27.08105151515151515151515151515152","2.97235506375757575757575757575757576","10"
"401204000","Lettuce, head","4","4A","12126","575120.5356748","36.77241276693094629156010230179028","0.57924106500311381074168797953964194","264"
"5000382000","Turkey, meat","50","50","10242","345485.7298063","26.63524244902474751368437283170149","0.50610506996337213784596407370287565","456"
"5000382001","Turkey, meat-babyfood","50","50","120","2760.4500000","19.16979166666666666666666666666667","2.08020828845763888888888888888888889","18"
"2001163000","Flax seed, oil","20","20A","140","795.5981261","4.52044389829545454545454545454545","0.07141931360568181818181818181818182","4"
"9500372000","Tea, dried","95","O","5668","11881.3227560","1.58777532486970466390485099559","0.02321003407995456367766938393692369","17"
"1500231000","Oat, bran","15","15","622","6235.4196372","8.58873228264462809917355371900826","0.14322011931391184573002754820936639","70"
"1202261000","Peach, dried","12","12B","1527","925.3745119","0.53397259774956722446624350836699","0.01013862782290825158684362377380265","10"
"402229000","Mustard greens","4","4B","103","8520.1968003","80.37921509716981132075471698113208","1.24610870748207547169811320754716981","41"
"103015000","Arrowroot, flour","1","1CD","918","0.2786570","0.00028232725430597771023302938197","0.00001165935795339412360688956433637","2"
"101079000","Carrot, juice","1","1AB","524","36475.4201235","57.80573712123613312202852614896989","1.28412460498114104595879556259904913","8"
"603203000","Lentil, seed","6","6C","237","13621.3161052","53.2082660359375","1.157203052260546875","24"
"7000145000","Egg, whole","70","70","22759","1111390.5933176","23.07560976927516973610447854161909","0.47866778250537964827772356373149513","2008"
"7000145001","Egg, whole-babyfood","70","70","56","138.4106000","2.12939384615384615384615384615385","0.21217024502307692307692307692307692","7"
"1500329000","Rye, flour","15","15","5","23.3000500","4.66001","0.07223870742","4"
"603041000","Bean, pink, seed","6","6C","43","1372.7926043","30.50650231777777777777777777777778","0.54624212903777777777777777777777778","14"
"2202322000","Rhubarb","22","22B","38","2484.1479010","63.69610002564102564102564102564103","0.81966010808717948717948717948717949","11"
"1001242000","Orange, peel","10","10A","193","204.5323785","1.00754866256157635467980295566502","0.0186052846492610837438423645320197","15"
"1203286000","Plum, prune, fresh","12","12C","45","2015.8458400","40.3169168","0.59970052803","6"
"1203286001","Plum, prune, fresh-babyfood","12","12C","36","790.5783680","18.38554344186046511627906976744186","2.10158253679534883720930232558139535","5"
"1307131000","Cranberry, dried","13","13GH","759","991.7326179","1.2123870634474327628361858190709","0.02264402888814180929095354523227384","8"
"2100228000","Mushroom","21","21","3823","73697.8579232","16.78384375386016852653154179002505","0.28198105173179230243680255067182874","463"
"2001337000","Sesame, oil","20","20A","16943","459.0937781","0.021111642513565713234617860756","0.00032850998977283178515589073852663","1026"
"603098000","Chickpea, seed","6","6C","334","8895.0348478","24.84646605530726256983240223463687","0.41516841169385474860335195530726257","35"
"1500405000","Wild rice","15","15","183","1323.7724076","7.15552652756756756756756756756757","0.13025241853783783783783783783783784","33"
"603098001","Chickpea, seed-babyfood","6","6C","8","31.2007500","3.90009375","0.415709677675","1"
"9500263000","Peanut","95","O","4920","83432.6414192","13.99406934236833277423683327742368","0.21998853846083529017108352901710835","91"
"2301236000","Olive, oil","23","23A","17288","10712.0989288","0.48001877257573041763756945689192","0.00840171645554310808388600107546155","1243"
"603030000","Bean, black, seed","6","6C","736","18580.5600752","24.09929970843060959792477302204929","0.50585203389377431906614785992217899","35"
"3900312000","Rabbit, meat","39","39","8","643.4100000","71.49","0.8763820381","7"
"1500122000","Corn, field, bran","15","15","488","3483.4766815","6.22049407410714285714285714285714","0.10463852363482142857142857142857143","26"
"3400291000","Pork, skin","34","34","8896","11065.6299335","1.0002377233571364006146614842267","0.01775984192370062370062370062370062","244"
"401118000","Cilantro, leaves","4","4A","16845","1102.0354438","0.04154391539940438044256794963622","0.00066450317264296754250386398763524","660"
"401205000","Lettuce, leaf","4","4A","1474","46969.4988373","28.88653065024600246002460024600246","0.42956276138585485854858548585485855","10"
"902308000","Pumpkin","9","9B","355","14343.4035060","38.87101221138211382113821138211382","0.91638270866341463414634146341463415","42"
"101190000","Horseradish","1","1AB","354","993.3876830","2.67759483288409703504043126684636","0.03483514319865229110512129380053908","5"
"5000383000","Turkey, liver","50","50","121","246.0098310","2.00007992682926829268292682926829","0.03225783175853658536585365853658537","7"
"1100266000","Pear","11","11","2843","222512.1646495","67.77708335348766372220530003045995","1.80674982727651538227231190983856229","28"
"1100266001","Pear-babyfood","11","11","196","12986.6531280","57.97613003571428571428571428571429","6.505591759684375","15"
"9500373000","Tea, instant","95","O","3456","3144.1692093","0.74754379679029957203994293865906","0.0108811279233713742272943414170233","19"
"1500232000","Oat, flour","15","15","1045","6606.6345902","5.75992553635571054925893635571055","0.18940911774202266782911944202266783","9"
"1500232001","Oat, flour-babyfood","15","15","537","9064.0211800","11.25965363975155279503105590062112","1.28574554925416149068322981366459627","11"
"2202085000","Celery","22","22B","18502","144690.1687889","4.81321874817537673397425235354779","0.08622024291362230132064801570140714","1102"
"2202085001","Celery-babyfood","22","22B","144","302.2411910","1.68849827374301675977653631284916","0.17481820793072625698324022346368715","16"
"1202262001","Peach, juice-babyfood","12","12B","5","74.8704000","14.97408","1.87215327732","2"
"1202262000","Peach, juice","12","12B","77","6013.0582350","77.09049019230769230769230769230769","1.77065903359102564102564102564102564","7"
"7000146000","Egg, white","70","70","15098","59404.4554973","2.68956650958935120206456286503373","0.05074060267992031511748992620093268","585"
"902135000","Cucumber","9","9B","8564","225064.8895779","21.48180677463968693328242817600458","0.38623265660923928605516846425503484","413"
"603042000","Bean, pinto, seed","6","6C","3787","168438.8995588","37.18298003505518763796909492273731","0.7172023208380573951434878587196468","106"
"9500275000","Peppermint","95","O","2755","18.4289393","0.00521770648357870894677236693092","0.00007481097672706681766704416761042","3"
"9500362000","Sugarcane, sugar","95","O","27326","989041.8315383","19.63436427328727691421991940126655","0.40894795029119170984455958549222798","4436"
"9500362001","Sugarcane, sugar-babyfood","95","O","567","3973.9561683","5.12107753646907216494845360824742","0.55624757516533505154639175257731959","87"
"9500188000","Hop","95","O","2743","29004.0772836","8.16786180895522388059701492537313","0.10323149564142495071810757533089271","4"
"1302057000","Blueberry","13","13B","12811","82007.6060305","4.26611902567237163814180929095355","0.09367718694911304166883420902044426","168"
"1301055000","Blackberry","13","13A","6049","11660.8493585","1.58823881210841732497956959956415","0.03553434983974393898120403159901934","43"
"1302057001","Blueberry-babyfood","13","13B","67","868.4867400","12.06231583333333333333333333333333","1.31880545386111111111111111111111111","7"
"1203287000","Plum, prune, dried","12","12C","222","5260.3899574","20.23226906692307692307692307692308","0.349344319275","6"
"1307132000","Cranberry, juice","13","13GH","6184","196980.6744078","25.7289282141849529780564263322884","0.46804837698307210031347962382445141","51"
"302239000","Onion, green","3","3B","2374","18872.5567698","6.58498142700628053035589672016748","0.11819066422655268667131891137473831","132"
"301237000","Onion, bulb","3","3A","22718","505900.2139916","10.36957004922622829852214729333634","0.18066471616998995634082849939533072","1994"
"301237001","Onion, bulb-babyfood","3","3A","22","33.7242000","1.405175","0.14667799232083333333333333333333333","5"
"103300000","Potato, tuber, w/o peel","1","1C","13025","1294068.5314634","75.50431947391329715852733531711302","1.53220814481514090670400840189042535","578"
"602259000","Pea, pigeon, succulent","6","6B","7","448.3824120","64.05463028571428571428571428571429","1.69932702911428571428571428571428571","6"
"9500218000","Maple, sugar","95","O","1516","8.3525437","0.00460957157836644591611479028698","0.00008229556677704194260485651214128","23"
"601257000","Pea, edible podded, succulent","6","6A","372","17698.6677551","45.85147086813471502590673575129534","0.82928262095207253886010362694300518","49"
"302198000","Leek","3","3B","64","1044.9972010","15.36760589705882352941176470588235","0.23109329631029411764705882352941176","16"
"103300001","Potato, tuber, w/o peel-babyfood","1","1C","118","2609.1191710","18.90666065942028985507246376811594","2.05119434534420289855072463768115942","8"
"9500177000","Grape, leaves","95","O","5","129.2340000","25.8468","0.33654760402","4"
"9500264000","Peanut, butter","95","O","5149","110267.1164809","17.40052335188575035505759823260218","0.39940673937989584977118510336121193","74"
"1002200000","Lemon, juice","10","10B","16198","146204.6053901","5.83371659843986912457106376187056","0.11980486337470273721171494693160961","694"
"1002200001","Lemon, juice-babyfood","10","10B","10","18.8293000","1.88293","0.19997552271","7"
"1500123000","Corn, field, starch","15","15","22960","125237.4428989","2.26702827324547906522093296888294","0.04461840676454211393298698477635175","1956"
"2402023000","Banana","24","24B","15387","977848.0902371","40.24894382535912739246758592302943","1.01205802199247993414282774233381354","208"
"2402023001","Banana-babyfood","24","24B","437","21705.4875340","37.04008111604095563139931740614334","4.30082224648071672354948805460750853","37"
"1500123001","Corn, field, starch-babyfood","15","15","450","7101.9065413","10.87581399892802450229709035222052","1.20212354910061255742725880551301685","104"
"3400292001","Pork, meat byproducts-babyfood","34","34","41","11.1382250","0.24213532608695652173913043478261","0.02757357768043478260869565217391304","5"
"2302077000","Carob","23","23B","12","37.0982056","3.09151713333333333333333333333333","0.04212607419166666666666666666666667","7"
"3400292000","Pork, meat byproducts","34","34","15206","57812.0474189","2.52322134335282821229050279329609","0.04769492472479486731843575418994413","678"
"902309000","Pumpkin, seed","9","9B","220","3167.8684141","13.65460523318965517241379310344828","0.24250989407586206896551724137931034","9"
"402133000","Cress, garden","4","4B","1","58.7340592","58.7340592","0.9457980548","2"
"6000301000","Poultry, other, meat","60","60","103","1878.2367623","17.23152992935779816513761467889908","0.25616066198899082568807339449541284","15"
"5000384000","Turkey, meat byproducts","50","50","9338","20213.2308696","1.77060536699369306236860546601261","0.03351127905908374211632796075683252","324"
"5000384001","Turkey, meat byproducts-babyfood","50","50","112","61.3803485","0.46150637969924812030075187969925","0.05021147861052631578947368421052632","17"
"1100267000","Pear, dried","11","11","125","786.7618624","5.54057649577464788732394366197183","0.12969328286549295774647887323943662","6"
"1500025000","Barley, pearled barley","15","15","633","4723.6762795","6.44430597476125511596180081855389","0.12249833584952251023192360163710778","55"
"1500233000","Oat, groats/rolled oats","15","15","10232","296693.3647627","20.49978337336419539832792095626339","0.492886990145899260692323637117391","363"
"1500233001","Oat, groats/rolled oats-babyfood","15","15","89","1063.1260575","9.66478234090909090909090909090909","1.07155407714909090909090909090909091","5"
"2302153000","Fig","23","23B","13","1659.8921620","127.68401246153846153846153846153846","1.74813995639230769230769230769230769","5"
"2202086000","Celery, juice","22","22B","343","2471.3724310","5.94079911298076923076923076923077","0.08601117854519230769230769230769231","5"
"2403060000","Breadfruit","24","24C","1","28.4800000","28.48","0.3068965517","2"
"103017000","Artichoke, Jerusalem","1","1CD","1","65.6300000","65.63","1.0759016393","1"
"101168000","Ginseng, dried","1","1AB","1","2.2188000","2.2188","0.0406373626","1"
"101100000","Chicory, roots","1","1AB","69","16.0020925","0.21336123333333333333333333333333","0.004076149596","11"
"9500109000","Cocoa bean, chocolate","95","O","9598","67163.1903629","5.34611083044654939106901217861976","0.10639686786173684629467483881238558","168"
"402398000","Watercress","4","4B","367","841.6078450","1.91274510227272727272727272727273","0.028752988785","7"
"7000147000","Egg, yolk","70","70","14089","25615.2621492","1.24521229639784162170045209275193","0.02366842905839774439745272470954256","576"
"7000147001","Egg, yolk-babyfood","70","70","55","85.2656950","1.39779827868852459016393442622951","0.15510348055901639344262295081967213","12"
"902102000","Chinese waxgourd","9","9B","2","229.6900000","114.845","1.79834612235","1"
"9500397000","Water chestnut","95","O","925","10040.3236460","9.92126842490118577075098814229249","0.15291203142351778656126482213438735","60"
"9500363000","Sugarcane, molasses","95","O","6433","5070.2070187","0.6294484194537554314090626939789","0.01222062164233395406579764121663563","140"
"9500363001","Sugarcane, molasses-babyfood","95","O","135","38.2006800","0.23727130434782608695652173913043","0.02553573494347826086956521739130435","4"
"9500276000","Peppermint, oil","95","O","4","4.8476876","1.2119219","0.019537003625","1"
"2002364000","Sunflower, seed","20","20B","901","16573.4492141","16.39312484085064292779426310583581","0.28100675182502472799208704253214639","16"
"2002330000","Safflower, oil","20","20B","26525","1448.7313195","0.0317976190052896117293299093523","0.00067811218893571256118171242949013","3618"
"2403279000","Pineapple","24","24C","2492","135416.9497579","49.67606374097578870139398385913426","1.09154868591001467351430667644900954","92"
"2402277000","Persimmon","24","24B","41","11168.0200000","232.66708333333333333333333333333333","4.8822451779125","1"
"1203288001","Plum, prune, juice-babyfood","12","12C","11","130.4600000","11.86","1.26149462147272727272727272727272727","2"
"2002330001","Safflower, oil-babyfood","20","20B","530","7540.0031609","8.52941534038461538461538461538462","1.14660827805282805429864253393665158","74"
"1400155000","Hazelnut","14","14","1489","2407.5649455","1.39568982347826086956521739130435","0.0215206248500289855072463768115942","19"
"4000093001","Chicken, meat-babyfood","40","40","193","5597.7518740","24.12824083620689655172413793103448","2.61695074503491379310344827586206897","18"
"1902105000","Cinnamon","19","19B","9940","1855.6337143","0.1342910489434071500940801852656","0.00254808360471124620060790273556231","287"
"1902105001","Cinnamon-babyfood","19","19B","280","16.7756970","0.04323633247422680412371134020619","0.00454247330051546391752577319587629","12"
"1304195000","Kiwifruit, fuzzy","13","13DE","159","11283.3417216","66.76533563076923076923076923076923","1.64063255024792899408284023668639053","3"
"1302191000","Huckleberry","13","13B","36","0.0636200","0.00176722222222222222222222222222","0.00002505658611111111111111111111111","2"
"4000093000","Chicken, meat","40","40","19508","1701321.0605630","53.10819605316060558763852036834712","1.06379355936294365537693148119244576","1336"
"301238000","Onion, bulb, dried","3","3A","21227","24737.6764836","0.59118813888729566963005448809865","0.0129970883234872383137367364496702","975"
"301238001","Onion, bulb, dried-babyfood","3","3A","225","448.4167310","1.55700253819444444444444444444444","0.16937879460694444444444444444444444","27"
"2201073000","Cactus","22","22A","178","24020.8497950","123.1838451025641025641025641025641","1.95811202470410256410256410256410256","8"
"200101000","Chicory, tops","2","2","1415","6495.7883894","4.17198997392421323057161207450225","0.06108959474630700064226075786769428","5"
"2403279001","Pineapple-babyfood","24","24C","60","481.8219380","7.4126452","0.82113391069538461538461538461538462","12"
"1301056001","Blackberry, juice-babyfood","13","13A","23","507.4540000","18.12335714285714285714285714285714","1.77964964031071428571428571428571429","1"
"9500306000","Psyllium, seed","95","O","1","13.0000000","6.5","0.0978915663","1"
"9500219000","Maple syrup","95","O","2115","35308.2018268","15.39825635708678587003924989097253","0.35595415405909289140863497601395552","5"
"1400068000","Butternut","14","14","9","0.0039040","0.00043377777777777777777777777778","0.00000707863333333333333333333333333","1"
"901399000","Watermelon","9","9A","1147","322990.2645800","258.392211664","5.92171310122352","3"
"603032000","Bean, broad, seed","6","6C","12","294.2662572","22.63586593846153846153846153846154","0.30109941463076923076923076923076923","5"
"9500265000","Peanut, oil","95","O","18096","8234.5030162","0.34684735336337980708479002569395","0.00695675288314308580093509119245188","1079"
"9500110000","Cocoa bean, powder","95","O","12836","46098.7574062","2.29039386924032394296219009291002","0.06011589573558900978784717046753118","320"
"402070000","Cabbage, Chinese, bok choy","4","4B","229","4871.1248820","19.96362656557377049180327868852459","0.34736542109959016393442622950819672","20"
"1002201000","Lemon, peel","10","10B","719","328.9634720","0.42501740568475452196382428940568","0.00677302660439276485788113695090439","33"
"1500124000","Corn, field, syrup","15","15","27256","2814649.1598176","19.59229825643424450616381620620767","0.38120762014684917966601930934630832","3163"
"1500124001","Corn, field, syrup-babyfood","15","15","700","51646.9654660","46.07222610704727921498661909009813","6.2126084725859946476360392506690455","78"
"2402024000","Banana, dried","24","24B","544","668.0684625","1.18033297261484098939929328621908","0.01735479720848056537102473498233216","5"
"2402024001","Banana, dried-babyfood","24","24B","53","583.8722000","9.73120333333333333333333333333333","1.01904012259333333333333333333333333","3"
"3400293000","Pork, fat","34","34","19537","248243.7547784","6.91833662500418036898723594002564","0.12933249557344629619307730895713728","1443"
"3400293001","Pork, fat-babyfood","34","34","28","70.1631100","2.12615484848484848484848484848485","0.22666123214545454545454545454545455","10"
"1901334000","Savory","19","19A","12922","2166.5304944","0.11866848301473407460152270362053","0.00303856777046064523196582132880539","244"
"2403280000","Pineapple, dried","24","24C","113","1145.0366988","9.1602935904","0.2176218856208","3"
"101388000","Turnip, roots","1","1AB","58","5116.7534887","86.72463540169491525423728813559322","1.20873517636440677966101694915254237","30"
"6000302000","Poultry, other, liver","60","60","64","61.9977790","0.93936028787878787878787878787879","0.01250793802878787878787878787878788","2"
"902356000","Squash, summer","9","9B","1554","75294.2283220","45.00551603227734608487746563060371","0.80340521335050806933652121936640765","142"
"902356001","Squash, summer-babyfood","9","9B","24","524.4350000","20.9774","2.379682472348","2"
"801374000","Tomatillo","8","8A","603","26409.1463826","40.81784603183925811437403400309119","0.61598509514265842349304482225656878","4"
"5000385000","Turkey, fat","50","50","10311","38483.0150976","2.93539398151029748283752860411899","0.05916372566836765827612509534706331","485"
"1100268000","Pear, juice","11","11","5871","42889.0122942","5.99175919170159262363788767812238","0.13565058156543727298127968706342554","43"
"1100268001","Pear, juice-babyfood","11","11","116","9636.7932600","67.39016265734265734265734265734266","7.06569951639160839160839160839160839","9"
"5000385001","Turkey, fat-babyfood","50","50","120","194.4439300","1.35030506944444444444444444444444","0.14593979855763888888888888888888889","18"
"1500026000","Barley, flour","15","15","14864","397358.2327599","17.30126846170157182043801976749249","0.22062852578678538773022162232768755","328"
"1500026001","Barley, flour-babyfood","15","15","75","252.4844410","3.0057671547619047619047619047619","0.36857197200714285714285714285714286","4"
"2402289000","Pomegranate","24","24B","38","3874.5300000","99.34692307692307692307692307692308","2.15539110126666666666666666666666667","1"
"2302154000","Fig, dried","23","23B","253","3263.3694931","11.65489104678571428571428571428571","0.21983677437142857142857142857142857","10"
"1202230000","Nectarine","12","12B","209","32132.6532000","137.90838283261802575107296137339056","2.37959143971201716738197424892703863","2"
"1901028000","Basil, fresh leaves","19","19A","91","244.6625106","2.60279266595744680851063829787234","0.05067448148297872340425531914893617","2"
"1400092000","Chestnut","14","14","10","273.2298000","27.32298","0.65372909095","2"
"103139000","Dasheen, corm","1","1CD","63","1385.1905715","20.37044958088235294117647058823529","0.320193299825","15"
"1203288000","Plum, prune, juice","12","12C","95","18374.7530664","145.83137354285714285714285714285714","2.82633063908253968253968253968253968","7"
"1301056000","Blackberry, juice","13","13A","10","1565.7770000","156.5777","2.10228548117","3"
"2002365000","Sunflower, oil","20","20B","26526","7200.4485374","0.15801199362285764445127169786478","0.00290705161874519958743882902850622","3684"
"2002365001","Sunflower, oil-babyfood","20","20B","649","5109.9627959","4.61604588608852755194218608852755","0.62664211745429087624209575429087624","76"
"8602000000","Water, indirect, all sources","86","86B","26151","20630737.6137219","268.80790125893366688816792401203924","6.61342710886297150451471680412774108","3334"
"4000094000","Chicken, liver","40","40","263","3655.7323258","13.59008299553903345724907063197026","0.23546944208847583643122676579925651","30"
"1400081000","Cashew","14","14","1938","27302.1124202","12.09663820124058484714222419140452","0.18667973886645990252547629596809925","24"
"2402290000","Pomegranate, juice","24","24B","38","9928.4000000","242.15609756097560975609756097560976","4.03135812223414634146341463414634146","1"
"1901184000","Herbs, other","19","19A","19852","3686.8514539","0.10242676632587859424920127795527","0.00220051393836088345603556049451313","831"
"1901184001","Herbs, other-babyfood","19","19A","16","1.4132000","0.07851111111111111111111111111111","0.00739404973333333333333333333333333","3"
"500069000","Cabbage","5","5","2848","161817.7495120","52.19927403612903225806451612903226","0.80094114324774193548387096774193548","162"
"401144000","Dillweed","4","4A","4519","1497.0662014","0.30182786318548387096774193548387","0.00544146843052419354838709677419355","163"
"602031000","Bean, broad, succulent","6","6B","6","73.4540681","12.24234468333333333333333333333333","0.29545806628333333333333333333333333","2"
"1500125000","Corn, field, oil","15","15","26546","58655.3424212","1.281579759246635203635728019577","0.02574306482851774165355707044223038","3839"
"1400111000","Coconut, meat","14","14","94","24061.6016154","245.52654709591836734693877551020408","3.97825950357142857142857142857142857","22"
"1400111001","Coconut, meat-babyfood","14","14","17","18.7365537","1.10215021764705882352941176470588","0.12658998167058823529411764705882353","1"
"2403281000","Pineapple, juice","24","24C","6908","142341.6926270","16.07472531078486730660643704121965","0.50654638461652173913043478260869565","87"
"2001162900","Flax, seed","20","20A","62","13.3130841","0.19578064852941176470588235294118","0.00392022323382352941176470588235294","3"
"2403281001","Pineapple, juice-babyfood","24","24C","133","2144.2733901","13.92385318246753246753246753246753","1.50510563920844155844155844155844156","21"
"6000303000","Poultry, other, meat byproducts","60","60","27","124.1751641","4.59908015185185185185185185185185","0.06815496955925925925925925925925926","9"
"8000157000","Fish-freshwater finfish","80","80","1086","90174.2504548","78.61748078012205754141238012205754","1.23780740301028770706190061028770706","95"
"902357000","Squash, winter","9","9B","377","14765.6136056","37.47617666395939086294416243654822","0.76980130035482233502538071065989848","48"
"103371000","Tanier, corm","1","1CD","8","342.6575000","42.8321875","0.7532428824375","3"
"801375000","Tomato","8","8A","17728","1254220.6843279","43.79568001703680424610657168796704","0.77049405083682170542635658914728682","919"
"5000386000","Turkey, skin","50","50","6773","17291.1419914","2.15600274206982543640897755610973","0.04142128675189526184538653366583541","148"
"5000386001","Turkey, skin-babyfood","50","50","112","86.7911135","0.65256476315789473684210526315789","0.07031754567368421052631578947368421","17"
"902357001","Squash, winter-babyfood","9","9B","87","5825.6495000","55.48237619047619047619047619047619","6.41561151061333333333333333333333333","4"
"1500027000","Barley, bran","15","15","71","112.9891793","1.34510927738095238095238095238095","0.01978688035119047619047619047619048","8"
"1901029000","Basil, dried leaves","19","19A","13389","2315.4268857","0.1213027496699497066219614417435","0.00306393327678122380553227158424141","309"
"1901029001","Basil, dried leaves-babyfood","19","19A","26","1.6376900","0.05282870967741935483870967741935","0.00485287988387096774193548387096774","6"
"301338000","Shallot, bulb","3","3A","6","4.9263200","0.82105333333333333333333333333333","0.01120223351666666666666666666666667","1"
"9500244000","Palm, oil","95","O","3204","3955.4576017","1.10797131700280112044817927170868","0.02216069184789915966386554621848739","77"
"9500244001","Palm, oil-babyfood","95","O","697","14612.2032563","12.09619474859271523178807947019868","1.65381871450463576158940397350993377","102"
"3100044000","Beef, meat","31","31","20657","1758226.9838839","47.551777792668018931710615280595","0.86549863160727248140635564570655849","1211"
"3100044001","Beef, meat-babyfood","31","31","97","3274.4345900","28.47334426086956521739130434782609","3.03096921790608695652173913043478261","21"
"1500345000","Sorghum, syrup","15","15","1","13.7500000","13.75","0.171446384","1"
